# Wavelength Transmittance 
# Filter Q 
# lambda eff:20.9mu
# (um)               (%) 
-4.5099998E-05       5.4674692E+00
1.9160759E+00        6.5539000E-03
-1.2659999E-04       5.4704590E+00
1.9164430E+00        7.0843999E-03
-1.4569999E-04       5.4734540E+00
1.9168100E+00        7.5550000E-03
-1.1970000E-04       5.4764509E+00
1.9171780E+00        8.0220997E-03
-7.9199999E-05       5.4794521E+00
1.9175460E+00        8.5129999E-03
-4.4300003E-05       5.4824562E+00
1.9179130E+00        8.9892996E-03
-1.8799999E-05       5.4854641E+00
1.9182810E+00        9.4013000E-03
-5.6999997E-06       5.4884739E+00
1.9186490E+00        9.7391997E-03
-1.6000000E-05       5.4914880E+00
1.9190170E+00        1.0013100E-02
-5.2700001E-05       5.4945049E+00
1.9193860E+00        1.0222200E-02
-9.0399997E-05       5.4975262E+00
1.9197540E+00        1.0340500E-02
-7.1999995E-05       5.5005498E+00
1.9201230E+00        1.0337400E-02
4.4300003E-05        5.5035772E+00
1.9204921E+00        1.0191199E-02
2.2289999E-04        5.5066080E+00
1.9208610E+00        9.9107996E-03
3.5519997E-04        5.5096421E+00
1.9212300E+00        9.5087998E-03
3.4170001E-04        5.5126791E+00
1.9215990E+00        8.9793000E-03
1.7619999E-04        5.5157199E+00
1.9219680E+00        8.2914997E-03
-6.0099999E-05       5.5187640E+00
1.9223380E+00        7.4309995E-03
-2.7470000E-04       5.5218110E+00
1.9227070E+00        6.4336997E-03
-4.1509999E-04       5.5248618E+00
1.9230770E+00        5.3917998E-03
-4.6559999E-04       5.5279160E+00
1.9234470E+00        4.4056997E-03
-4.3439999E-04       5.5309730E+00
1.9238170E+00        3.5392998E-03
-3.3519996E-04       5.5340338E+00
1.9241869E+00        2.8082998E-03
-1.8639999E-04       5.5370979E+00
1.9245570E+00        2.2111000E-03
-1.5000000E-05       5.5401659E+00
1.9249279E+00        1.7432999E-03
1.3759999E-04        5.5432372E+00
1.9252980E+00        1.3919000E-03
2.1909999E-04        5.5463119E+00
1.9256690E+00        1.1202999E-03
2.0220000E-04        5.5493889E+00
1.9260401E+00        8.9599995E-04
1.1710000E-04        5.5524712E+00
1.9264110E+00        7.0189993E-04
4.6000001E-05        5.5555549E+00
1.9267820E+00        5.4019998E-04
6.0299997E-05        5.5586438E+00
1.9271539E+00        4.1290000E-04
1.5930001E-04        5.5617352E+00
1.9275250E+00        3.1879998E-04
2.8129999E-04        5.5648298E+00
1.9278970E+00        2.4940001E-04
3.8069999E-04        5.5679288E+00
1.9282680E+00        1.9979999E-04
4.6799998E-04        5.5710311E+00
1.9286400E+00        1.5850000E-04
5.7079998E-04        5.5741358E+00
1.9290119E+00        1.2249999E-04
6.7759998E-04        5.5772452E+00
1.9293840E+00        9.2499999E-05
7.2219997E-04        5.5803571E+00
1.9297570E+00        7.9400001E-05
6.3680002E-04        5.5834732E+00
1.9301291E+00        8.7299995E-05
4.2100000E-04        5.5865922E+00
1.9305021E+00        1.0820000E-04
1.6310001E-04        5.5897150E+00
1.9308749E+00        1.2400000E-04
-1.1900000E-05       5.5928411E+00
1.9312479E+00        1.2849999E-04
-2.2599999E-05       5.5959711E+00
1.9316210E+00        1.2400000E-04
1.1060000E-04        5.5991039E+00
1.9319940E+00        1.1869999E-04
2.7870000E-04        5.6022410E+00
1.9323670E+00        1.1590000E-04
3.6619997E-04        5.6053810E+00
1.9327410E+00        1.1540000E-04
3.3429998E-04        5.6085248E+00
1.9331141E+00        1.1009999E-04
2.3530000E-04        5.6116719E+00
1.9334880E+00        9.3499999E-05
1.5470000E-04        5.6148229E+00
1.9338620E+00        6.7499997E-05
1.2640000E-04        5.6179781E+00
1.9342360E+00        4.4300003E-05
1.2109999E-04        5.6211352E+00
1.9346100E+00        3.4299999E-05
9.0800000E-05        5.6242971E+00
1.9349850E+00        3.8899998E-05
2.8799999E-05        5.6274619E+00
1.9353590E+00        4.9800001E-05
-2.2400000E-05       5.6306300E+00
1.9357340E+00        5.6500001E-05
-9.4999996E-06       5.6338029E+00
1.9361080E+00        4.8600003E-05
8.9199995E-05        5.6369791E+00
1.9364830E+00        2.4999999E-05
2.5509999E-04        5.6401582E+00
1.9368581E+00        1.9000000E-06
4.3940000E-04        5.6433411E+00
1.9372340E+00        -3.5999999E-06
5.8510003E-04        5.6465268E+00
1.9376090E+00        1.3800000E-05
6.4899999E-04        5.6497169E+00
1.9379840E+00        3.9800001E-05
6.2629994E-04        5.6529112E+00
1.9383600E+00        5.7000001E-05
5.4719998E-04        5.6561079E+00
1.9387360E+00        5.5299999E-05
4.4959999E-04        5.6593089E+00
1.9391119E+00        3.6500001E-05
3.5930000E-04        5.6625142E+00
1.9394881E+00        8.9999994E-06
2.8589999E-04        5.6657219E+00
1.9398640E+00        -1.9300000E-05
2.3719999E-04        5.6689339E+00
1.9402410E+00        -4.1999996E-05
2.1909999E-04        5.6721501E+00
1.9406170E+00        -5.8199999E-05
2.2479999E-04        5.6753688E+00
1.9409940E+00        -6.8699999E-05
2.1909999E-04        5.6785922E+00
1.9413710E+00        -7.3699994E-05
1.6659999E-04        5.6818180E+00
1.9417480E+00        -7.4099997E-05
7.1299997E-05        5.6850481E+00
1.9421250E+00        -6.8699999E-05
-9.8000000E-06       5.6882820E+00
1.9425020E+00        -5.8400001E-05
-9.8000000E-06       5.6915202E+00
1.9428790E+00        -4.2699998E-05
9.7000004E-05        5.6947608E+00
1.9432570E+00        -2.3399998E-05
2.6770000E-04        5.6980062E+00
1.9436350E+00        -3.3000001E-06
4.1959999E-04        5.7012539E+00
1.9440120E+00        1.4799999E-05
4.8399999E-04        5.7045059E+00
1.9443901E+00        2.6000000E-05
4.4609999E-04        5.7077632E+00
1.9447690E+00        1.8600000E-05
3.4189998E-04        5.7110219E+00
1.9451470E+00        -1.4100000E-05
2.2600000E-04        5.7142859E+00
1.9455251E+00        -6.0299997E-05
1.4379999E-04        5.7175531E+00
1.9459040E+00        -9.2499999E-05
1.0990000E-04        5.7208238E+00
1.9462830E+00        -9.5800002E-05
1.1060000E-04        5.7240992E+00
1.9466610E+00        -7.8400000E-05
1.1710000E-04        5.7273769E+00
1.9470410E+00        -5.9599999E-05
1.0270000E-04        5.7306590E+00
1.9474200E+00        -4.8899998E-05
6.2200001E-05        5.7339449E+00
1.9477990E+00        -4.7900001E-05
1.6900000E-05        5.7372351E+00
1.9481781E+00        -5.3399999E-05
-1.9999999E-07       5.7405281E+00
1.9485580E+00        -6.4400003E-05
2.3799999E-05        5.7438250E+00
1.9489380E+00        -7.9600002E-05
6.8399997E-05        5.7471271E+00
1.9493181E+00        -9.3199997E-05
9.0100002E-05        5.7504311E+00
1.9496980E+00        -9.8199998E-05
6.0099999E-05        5.7537398E+00
1.9500780E+00        -9.3499999E-05
-1.6200000E-05       5.7570519E+00
1.9504580E+00        -8.8699999E-05
-1.0440000E-04       5.7603688E+00
1.9508390E+00        -9.6800002E-05
-1.6659999E-04       5.7636890E+00
1.9512200E+00        -1.1250001E-04
-1.8809999E-04       5.7670131E+00
1.9516000E+00        -1.1160000E-04
-1.7170000E-04       5.7703400E+00
1.9519809E+00        -8.1099999E-05
-1.2520001E-04       5.7736721E+00
1.9523619E+00        -3.9300001E-05
-5.3199998E-05       5.7770081E+00
1.9527440E+00        -1.2600000E-05
4.1999996E-05        5.7803469E+00
1.9531250E+00        -1.0300000E-05
1.4399999E-04        5.7836900E+00
1.9535069E+00        -1.9100000E-05
2.2619999E-04        5.7870369E+00
1.9538881E+00        -3.0300000E-05
2.7009999E-04        5.7903881E+00
1.9542700E+00        -4.1499999E-05
2.8539999E-04        5.7937431E+00
1.9546520E+00        -5.1499999E-05
3.0489999E-04        5.7971010E+00
1.9550340E+00        -5.7499998E-05
3.4809997E-04        5.8004642E+00
1.9554170E+00        -5.5299999E-05
3.8479999E-04        5.8038311E+00
1.9557990E+00        -4.5500001E-05
3.4499998E-04        5.8072009E+00
1.9561820E+00        -3.5000001E-05
1.7740000E-04        5.8105750E+00
1.9565639E+00        -3.1000000E-05
-8.8699999E-05       5.8139529E+00
1.9569470E+00        -3.6500001E-05
-3.4880001E-04       5.8173361E+00
1.9573300E+00        -4.7699999E-05
-4.9090001E-04       5.8207221E+00
1.9577130E+00        -5.7000001E-05
-4.7400000E-04       5.8241119E+00
1.9580970E+00        -5.7000001E-05
-3.4329999E-04       5.8275061E+00
1.9584800E+00        -4.3600001E-05
-1.7980000E-04       5.8309040E+00
1.9588640E+00        -1.7900000E-05
-3.7199999E-05       5.8343058E+00
1.9592479E+00        1.0700000E-05
7.6500000E-05        5.8377118E+00
1.9596320E+00        2.7900000E-05
1.7550001E-04        5.8411222E+00
1.9600160E+00        2.2199998E-05
2.6700000E-04        5.8445349E+00
1.9604000E+00        -8.2999995E-06
3.4619999E-04        5.8479528E+00
1.9607840E+00        -5.2399999E-05
4.0219998E-04        5.8513751E+00
1.9611690E+00        -9.4600000E-05
4.2410000E-04        5.8548012E+00
1.9615541E+00        -1.1900000E-04
4.0169997E-04        5.8582311E+00
1.9619380E+00        -1.2090000E-04
3.3709998E-04        5.8616648E+00
1.9623230E+00        -1.0300000E-04
2.5529999E-04        5.8651028E+00
1.9627090E+00        -8.0099999E-05
2.0050000E-04        5.8685451E+00
1.9630940E+00        -6.5100001E-05
2.0220000E-04        5.8719912E+00
1.9634790E+00        -6.5799999E-05
2.3910000E-04        5.8754411E+00
1.9638650E+00        -8.1500002E-05
2.5389998E-04        5.8788948E+00
1.9642510E+00        -1.0730000E-04
2.0220000E-04        5.8823528E+00
1.9646370E+00        -1.2849999E-04
1.0130000E-04        5.8858151E+00
1.9650230E+00        -1.2950000E-04
1.1399999E-05        5.8892808E+00
1.9654090E+00        -1.0590000E-04
-1.6900000E-05       5.8927522E+00
1.9657950E+00        -7.2499999E-05
1.8100000E-05        5.8962259E+00
1.9661820E+00        -4.6199995E-05
7.8400000E-05        5.8997049E+00
1.9665680E+00        -3.3599998E-05
1.2489999E-04        5.9031882E+00
1.9669549E+00        -3.0499999E-05
1.3540000E-04        5.9066739E+00
1.9673420E+00        -3.0300000E-05
1.0370000E-04        5.9101648E+00
1.9677290E+00        -2.9599998E-05
3.3900000E-05        5.9136610E+00
1.9681170E+00        -3.1500000E-05
-6.0800001E-05       5.9171600E+00
1.9685040E+00        -3.8099999E-05
-1.5260000E-04       5.9206629E+00
1.9688920E+00        -5.5299999E-05
-2.0840000E-04       5.9241700E+00
1.9692791E+00        -8.7299995E-05
-1.9670000E-04       5.9276819E+00
1.9696670E+00        -1.2919999E-04
-9.7999997E-05       5.9311981E+00
1.9700550E+00        -1.6119999E-04
8.0099999E-05        5.9347181E+00
1.9704430E+00        -1.6190000E-04
2.9160001E-04        5.9382420E+00
1.9708320E+00        -1.2679999E-04
4.6089999E-04        5.9417710E+00
1.9712200E+00        -7.2499999E-05
5.2359997E-04        5.9453030E+00
1.9716090E+00        -2.2599999E-05
4.7159998E-04        5.9488401E+00
1.9719980E+00        1.0300000E-05
3.5980000E-04        5.9523811E+00
1.9723870E+00        2.9100000E-05
2.5819999E-04        5.9559259E+00
1.9727761E+00        3.8099999E-05
2.0029998E-04        5.9594760E+00
1.9731650E+00        3.7700000E-05
1.7360000E-04        5.9630289E+00
1.9735540E+00        3.1899999E-05
1.5569999E-04        5.9665871E+00
1.9739439E+00        3.5500001E-05
1.4490000E-04        5.9701490E+00
1.9743340E+00        5.8699999E-05
1.5379999E-04        5.9737158E+00
1.9747241E+00        9.7299999E-05
1.9120000E-04        5.9772859E+00
1.9751140E+00        1.4039999E-04
2.5319998E-04        5.9808612E+00
1.9755040E+00        1.7859999E-04
3.2999998E-04        5.9844398E+00
1.9758940E+00        1.9810000E-04
4.1769998E-04        5.9880242E+00
1.9762850E+00        1.8789999E-04
5.0400000E-04        5.9916120E+00
1.9766750E+00        1.5090000E-04
5.6289998E-04        5.9952040E+00
1.9770660E+00        1.0800000E-04
5.6510000E-04        5.9987998E+00
1.9774570E+00        7.6500000E-05
5.0259999E-04        6.0024009E+00
1.9778481E+00        5.7000001E-05
3.9909998E-04        6.0060058E+00
1.9782391E+00        4.3399999E-05
2.9229998E-04        6.0096149E+00
1.9786310E+00        3.2899999E-05
2.0960000E-04        6.0132289E+00
1.9790220E+00        2.5699999E-05
1.6190000E-04        6.0168471E+00
1.9794140E+00        2.1899999E-05
1.4350000E-04        6.0204701E+00
1.9798059E+00        1.5300000E-05
1.5070000E-04        6.0240960E+00
1.9801980E+00        2.8999998E-06
1.7980000E-04        6.0277281E+00
1.9805900E+00        -1.1200000E-05
2.2550000E-04        6.0313630E+00
1.9809830E+00        -2.1500000E-05
2.8320000E-04        6.0350032E+00
1.9813750E+00        -2.6000000E-05
3.4740000E-04        6.0386472E+00
1.9817680E+00        -1.6500000E-05
4.0770002E-04        6.0422959E+00
1.9821610E+00        1.9100000E-05
4.5159998E-04        6.0459490E+00
1.9825530E+00        7.1000002E-05
4.6539999E-04        6.0496068E+00
1.9829470E+00        9.9899997E-05
4.4390000E-04        6.0532689E+00
1.9833400E+00        7.9899997E-05
3.9959999E-04        6.0569348E+00
1.9837331E+00        3.4299999E-05
3.6449998E-04        6.0606060E+00
1.9841270E+00        5.5000000E-06
3.7549998E-04        6.0642810E+00
1.9845210E+00        7.6000001E-06
4.4509998E-04        6.0679612E+00
1.9849150E+00        2.8400000E-05
5.4240000E-04        6.0716448E+00
1.9853090E+00        5.3199998E-05
6.0149998E-04        6.0753341E+00
1.9857030E+00        7.3000003E-05
5.6809996E-04        6.0790272E+00
1.9860970E+00        7.5799995E-05
4.3799999E-04        6.0827250E+00
1.9864920E+00        5.9599999E-05
2.6390000E-04        6.0864272E+00
1.9868870E+00        3.1500000E-05
1.1749999E-04        6.0901341E+00
1.9872810E+00        6.9999999E-07
4.1499999E-05        6.0938449E+00
1.9876760E+00        -2.8099999E-05
3.3599998E-05        6.0975609E+00
1.9880720E+00        -4.9099999E-05
6.2899999E-05        6.1012812E+00
1.9884670E+00        -5.2399999E-05
9.2299997E-05        6.1050062E+00
1.9888620E+00        -3.2200001E-05
9.4199997E-05        6.1087360E+00
1.9892581E+00        3.1000000E-06
5.9399998E-05        6.1124701E+00
1.9896539E+00        3.0799998E-05
-3.1000000E-06       6.1162081E+00
1.9900500E+00        3.4799999E-05
-6.4599997E-05       6.1199508E+00
1.9904460E+00        2.2900000E-05
-9.6600001E-05       6.1236992E+00
1.9908420E+00        1.2400000E-05
-9.2000002E-05       6.1274509E+00
1.9912390E+00        8.5999991E-06
-7.3699994E-05       6.1312079E+00
1.9916350E+00        1.4000000E-06
-6.9599999E-05       6.1349692E+00
1.9920321E+00        -1.4299999E-05
-7.6799995E-05       6.1387348E+00
1.9924290E+00        -2.9999999E-05
-5.5299999E-05       6.1425061E+00
1.9928260E+00        -3.3900000E-05
2.5500000E-05        6.1462822E+00
1.9932230E+00        -2.2400000E-05
1.4520000E-04        6.1500621E+00
1.9936200E+00        -2.3999999E-06
2.3819999E-04        6.1538458E+00
1.9940180E+00        1.5300000E-05
2.5010001E-04        6.1576362E+00
1.9944160E+00        2.3600000E-05
1.9120000E-04        6.1614289E+00
1.9948130E+00        2.4300001E-05
1.2420000E-04        6.1652279E+00
1.9952110E+00        2.2199998E-05
1.1009999E-04        6.1690321E+00
1.9956100E+00        1.9100000E-05
1.7000000E-04        6.1728401E+00
1.9960080E+00        1.2400000E-05
2.8280000E-04        6.1766520E+00
1.9964060E+00        -2.8999998E-06
4.1439998E-04        6.1804700E+00
1.9968050E+00        -2.4999999E-05
5.2669999E-04        6.1842918E+00
1.9972039E+00        -4.2699998E-05
5.8409997E-04        6.1881189E+00
1.9976031E+00        -4.0499999E-05
5.6809996E-04        6.1919498E+00
1.9980021E+00        -1.7199998E-05
4.9449998E-04        6.1957870E+00
1.9984010E+00        1.3399999E-05
4.0719999E-04        6.1996279E+00
1.9988010E+00        3.7899998E-05
3.4740000E-04        6.2034740E+00
1.9992000E+00        5.1699997E-05
3.2230001E-04        6.2073250E+00
1.9996001E+00        5.4100001E-05
3.1020000E-04        6.2111802E+00
2.0000000E+00        4.2199998E-05
2.9370000E-04        6.2150402E+00
2.0004001E+00        2.1500000E-05
2.7990001E-04        6.2189050E+00
2.0007999E+00        6.8999998E-06
2.8969999E-04        6.2227750E+00
2.0012009E+00        6.8999998E-06
3.2970001E-04        6.2266502E+00
2.0016010E+00        1.6500000E-05
3.8430002E-04        6.2305298E+00
2.0020020E+00        2.1200000E-05
4.3200000E-04        6.2344141E+00
2.0024030E+00        1.1900000E-05
4.6250000E-04        6.2383032E+00
2.0028040E+00        -7.9000001E-06
4.8560000E-04        6.2421970E+00
2.0032051E+00        -2.7699998E-05
5.2000000E-04        6.2460961E+00
2.0036070E+00        -3.9800001E-05
5.6979997E-04        6.2500000E+00
2.0040081E+00        -4.6000001E-05
6.1459997E-04        6.2539091E+00
2.0044100E+00        -5.0099999E-05
6.1769999E-04        6.2578230E+00
2.0048120E+00        -5.1699997E-05
5.5070000E-04        6.2617412E+00
2.0052130E+00        -4.6199995E-05
4.1769998E-04        6.2656641E+00
2.0056159E+00        -3.1899999E-05
2.5919999E-04        6.2695918E+00
2.0060179E+00        -1.7900000E-05
1.2659999E-04        6.2735262E+00
2.0064211E+00        -1.1900000E-05
5.2899995E-05        6.2774639E+00
2.0068231E+00        -1.3800000E-05
3.9099999E-05        6.2814069E+00
2.0072260E+00        -1.4799999E-05
6.6999994E-05        6.2853551E+00
2.0076289E+00        -7.1999998E-06
1.2160000E-04        6.2893081E+00
2.0080321E+00        6.0000002E-06
1.9430000E-04        6.2932658E+00
2.0084350E+00        1.4100000E-05
2.7990001E-04        6.2972288E+00
2.0088389E+00        9.4999996E-06
3.6290000E-04        6.3011971E+00
2.0092430E+00        -7.1999998E-06
4.2559998E-04        6.3051701E+00
2.0096459E+00        -2.6899999E-05
4.5969998E-04        6.3091478E+00
2.0100501E+00        -4.2699998E-05
4.7019997E-04        6.3131309E+00
2.0104539E+00        -5.1699997E-05
4.7330000E-04        6.3171201E+00
2.0108590E+00        -5.4799995E-05
4.8659998E-04        6.3211131E+00
2.0112629E+00        -5.2399999E-05
5.0570001E-04        6.3251109E+00
2.0116680E+00        -4.5099998E-05
4.9830001E-04        6.3291140E+00
2.0120721E+00        -3.6500001E-05
4.1959999E-04        6.3331218E+00
2.0124769E+00        -2.5500000E-05
2.5319998E-04        6.3371358E+00
2.0128820E+00        -6.3999996E-06
4.5299999E-05        6.3411541E+00
2.0132880E+00        2.3399998E-05
-1.1590000E-04       6.3451781E+00
2.0136931E+00        5.2700001E-05
-1.6810000E-04       6.3492060E+00
2.0140989E+00        6.6000001E-05
-1.2520001E-04       6.3532400E+00
2.0145040E+00        6.2200001E-05
-6.3399995E-05       6.3572788E+00
2.0149100E+00        5.0300001E-05
-5.0999999E-05       6.3613229E+00
2.0153160E+00        4.0000003E-05
-9.7799995E-05       6.3653722E+00
2.0157230E+00        3.8399998E-05
-1.6709999E-04       6.3694272E+00
2.0161290E+00        5.3899999E-05
-2.1719999E-04       6.3734870E+00
2.0165360E+00        9.0100002E-05
-2.2980000E-04       6.3775511E+00
2.0169420E+00        1.3829999E-04
-2.1000000E-04       6.3816209E+00
2.0173490E+00        1.8860000E-04
-1.7600000E-04       6.3856959E+00
2.0177560E+00        2.3080000E-04
-1.5159999E-04       6.3897762E+00
2.0181630E+00        2.5389998E-04
-1.6570000E-04       6.3938618E+00
2.0185709E+00        2.4769999E-04
-2.3409999E-04       6.3979530E+00
2.0189781E+00        2.1980000E-04
-3.4359997E-04       6.4020491E+00
2.0193861E+00        1.8259999E-04
-4.5659998E-04       6.4061499E+00
2.0197940E+00        1.2610000E-04
-5.2999996E-04       6.4102559E+00
2.0202019E+00        3.6699999E-05
-5.3070002E-04       6.4143682E+00
2.0206101E+00        -5.0499995E-05
-4.5009999E-04       6.4184852E+00
2.0210190E+00        -7.3899995E-05
-3.0210000E-04       6.4226069E+00
2.0214269E+00        -2.6000000E-05
-1.2830000E-04       6.4267349E+00
2.0218360E+00        3.7700000E-05
1.6900000E-05        6.4308681E+00
2.0222449E+00        7.1499999E-05
8.8000001E-05        6.4350071E+00
2.0226541E+00        7.6799995E-05
7.4399999E-05        6.4391499E+00
2.0230629E+00        6.6000001E-05
1.3399999E-05        6.4432988E+00
2.0234721E+00        4.0799998E-05
-3.1000000E-05       6.4474530E+00
2.0238819E+00        8.2999995E-06
-1.6000000E-05       6.4516129E+00
2.0242920E+00        -1.2600000E-05
5.4100001E-05        6.4557781E+00
2.0247011E+00        -1.2600000E-05
1.2970000E-04        6.4599490E+00
2.0251110E+00        2.6000000E-06
1.5659998E-04        6.4641242E+00
2.0255220E+00        2.0699999E-05
1.1559999E-04        6.4683051E+00
2.0259321E+00        3.5000001E-05
2.7900000E-05        6.4724922E+00
2.0263419E+00        4.2899999E-05
-6.7199995E-05       6.4766841E+00
2.0267529E+00        4.5299999E-05
-1.3229999E-04       6.4808812E+00
2.0271640E+00        4.6000001E-05
-1.4039999E-04       6.4850850E+00
2.0275750E+00        4.6999998E-05
-8.1500002E-05       6.4892931E+00
2.0279860E+00        4.6999998E-05
1.8100000E-05        6.4935060E+00
2.0283980E+00        4.8899998E-05
9.3700000E-05        6.4977260E+00
2.0288091E+00        5.5099998E-05
9.8199998E-05        6.5019512E+00
2.0292211E+00        6.6499997E-05
5.5299999E-05        6.5061808E+00
2.0296330E+00        7.9199999E-05
5.2899995E-05        6.5104170E+00
2.0300450E+00        9.0100002E-05
1.6359999E-04        6.5146580E+00
2.0304570E+00        9.5399999E-05
3.8149999E-04        6.5189052E+00
2.0308690E+00        9.0800000E-05
6.1769999E-04        6.5231571E+00
2.0312819E+00        7.5299999E-05
7.6559995E-04        6.5274148E+00
2.0316939E+00        5.1999999E-05
7.7150000E-04        6.5316792E+00
2.0321071E+00        3.2699998E-05
6.6260004E-04        6.5359478E+00
2.0325201E+00        2.6199999E-05
5.1499996E-04        6.5402222E+00
2.0329330E+00        3.3900000E-05
3.9719997E-04        6.5445032E+00
2.0333469E+00        4.8200000E-05
3.3310000E-04        6.5487890E+00
2.0337601E+00        5.6699999E-05
3.0160000E-04        6.5530801E+00
2.0341740E+00        4.9599999E-05
2.7749999E-04        6.5573769E+00
2.0345881E+00        2.4800000E-05
2.6579999E-04        6.5616798E+00
2.0350020E+00        -1.1900000E-05
2.9489998E-04        6.5659881E+00
2.0354159E+00        -4.6199995E-05
3.7140000E-04        6.5703020E+00
2.0358310E+00        -6.5299995E-05
4.5129997E-04        6.5746222E+00
2.0362451E+00        -6.4799999E-05
4.7019997E-04        6.5789480E+00
2.0366600E+00        -4.6699999E-05
4.0029999E-04        6.5832791E+00
2.0370750E+00        -1.9100000E-05
2.7940000E-04        6.5876150E+00
2.0374899E+00        1.0700000E-05
1.7759998E-04        6.5919580E+00
2.0379050E+00        3.8099999E-05
1.3679999E-04        6.5963058E+00
2.0383210E+00        5.9099995E-05
1.4540000E-04        6.6006598E+00
2.0387361E+00        7.3699994E-05
1.6980000E-04        6.6050200E+00
2.0391519E+00        8.4599997E-05
1.9999999E-04        6.6093850E+00
2.0395679E+00        9.2700000E-05
2.6110001E-04        6.6137571E+00
2.0399840E+00        9.4600000E-05
3.6529999E-04        6.6181340E+00
2.0404000E+00        8.1300001E-05
4.7540001E-04        6.6225171E+00
2.0408161E+00        4.9599999E-05
5.1310001E-04        6.6269050E+00
2.0412331E+00        1.1399999E-05
4.1939999E-04        6.6313000E+00
2.0416501E+00        -9.2999999E-06
2.1050000E-04        6.6357002E+00
2.0420671E+00        -1.0499999E-05
-2.8400000E-05       6.6401062E+00
2.0424840E+00        -6.3999996E-06
-2.0050000E-04       6.6445179E+00
2.0429010E+00        -1.0300000E-05
-2.5439999E-04       6.6489358E+00
2.0433180E+00        -1.6900000E-05
-2.0239998E-04       6.6533599E+00
2.0437360E+00        -1.6500000E-05
-9.3199997E-05       6.6577902E+00
2.0441539E+00        -3.3000001E-06
2.0300000E-05        6.6622248E+00
2.0445721E+00        2.7900000E-05
9.8500001E-05        6.6666670E+00
2.0449901E+00        7.8899997E-05
1.2059999E-04        6.6711140E+00
2.0454080E+00        1.3540000E-04
8.6799999E-05        6.6755681E+00
2.0458260E+00        1.7279999E-04
1.4100000E-05        6.6800270E+00
2.0462451E+00        1.7740000E-04
-6.9099995E-05       6.6844921E+00
2.0466640E+00        1.5779999E-04
-1.3730000E-04       6.6889629E+00
2.0470829E+00        1.4090000E-04
-1.7790000E-04       6.6934400E+00
2.0475020E+00        1.4850000E-04
-1.9479998E-04       6.6979241E+00
2.0479209E+00        1.8530000E-04
-2.0290000E-04       6.7024131E+00
2.0483410E+00        2.3169999E-04
-2.1479999E-04       6.7069082E+00
2.0487599E+00        2.6060001E-04
-2.3100000E-04       6.7114100E+00
2.0491800E+00        2.5650000E-04
-2.3530000E-04       6.7159171E+00
2.0495999E+00        2.2269999E-04
-2.0239998E-04       6.7204299E+00
2.0500200E+00        1.7879999E-04
-1.1920000E-04       6.7249489E+00
2.0504410E+00        1.4540000E-04
-1.9999999E-07       6.7294750E+00
2.0508609E+00        1.3020000E-04
1.1710000E-04        6.7340069E+00
2.0512819E+00        1.2560000E-04
1.9120000E-04        6.7385440E+00
2.0517030E+00        1.1830000E-04
2.0689999E-04        6.7430878E+00
2.0521240E+00        9.9400000E-05
1.7950000E-04        6.7476382E+00
2.0525451E+00        7.1499999E-05
1.3779999E-04        6.7521939E+00
2.0529671E+00        4.0299998E-05
9.8900004E-05        6.7567568E+00
2.0533881E+00        1.9300000E-05
6.6000001E-05        6.7613249E+00
2.0538099E+00        1.9100000E-05
4.2699998E-05        6.7659001E+00
2.0542319E+00        4.2699998E-05
4.5799999E-05        6.7704811E+00
2.0546539E+00        8.5599997E-05
8.9199995E-05        6.7750678E+00
2.0550759E+00        1.4069999E-04
1.5969999E-04        6.7796612E+00
2.0554979E+00        1.9169999E-04
2.1530000E-04        6.7842612E+00
2.0559211E+00        2.1150000E-04
2.1699999E-04        6.7888660E+00
2.0563440E+00        1.8379999E-04
1.6470000E-04        6.7934780E+00
2.0567670E+00        1.2470000E-04
9.1499998E-05        6.7980971E+00
2.0571899E+00        7.0800001E-05
2.6499998E-05        6.8027210E+00
2.0576129E+00        4.2399999E-05
-2.9599998E-05       6.8073521E+00
2.0580370E+00        3.0499999E-05
-9.5100004E-05       6.8119888E+00
2.0584600E+00        1.8400000E-05
-1.7640000E-04       6.8166351E+00
2.0588839E+00        0.0E+00
-2.4800000E-04       6.8212819E+00
2.0593081E+00        -1.8799999E-05
-2.6179999E-04       6.8259392E+00
2.0597320E+00        -2.9100000E-05
-1.7810000E-04       6.8306012E+00
2.0601571E+00        -2.6000000E-05
7.1999998E-06        6.8352699E+00
2.0605810E+00        -1.3399999E-05
2.4649999E-04        6.8399448E+00
2.0610061E+00        -1.9999999E-07
4.5510000E-04        6.8446269E+00
2.0614309E+00        6.8999998E-06
5.4639997E-04        6.8493152E+00
2.0618560E+00        8.5999991E-06
4.8449999E-04        6.8540101E+00
2.0622809E+00        1.1900000E-05
3.1300000E-04        6.8587108E+00
2.0627060E+00        2.2900000E-05
1.1800000E-04        6.8634181E+00
2.0631320E+00        4.1200001E-05
-2.4800000E-05       6.8681321E+00
2.0635581E+00        6.0800001E-05
-8.7699998E-05       6.8728518E+00
2.0639830E+00        7.5599994E-05
-7.5799995E-05       6.8775792E+00
2.0644090E+00        8.5300002E-05
-5.2000000E-06       6.8823118E+00
2.0648360E+00        9.2499999E-05
1.0200000E-04        6.8870530E+00
2.0652621E+00        9.5399999E-05
2.0479999E-04        6.8917990E+00
2.0656891E+00        9.0399997E-05
2.4909998E-04        6.8965521E+00
2.0661161E+00        7.3000003E-05
2.0479999E-04        6.9013109E+00
